symbol,session,hour_pacific,boundary_kind,nearest_observation_pacific,nearest_gap_minutes,within_5m,observation_price
GOOG,2026-09-11,5,open_after,2026-09-11 05:00:00-07:00,0.0,True,332.08
GOOG,2026-09-11,5,close_before,2026-09-11 04:59:00-07:00,1.0,True,332.08
GOOG,2026-09-11,6,open_after,2026-09-11 06:00:00-07:00,0.0,True,333.15
GOOG,2026-09-11,6,close_before,2026-09-11 06:00:00-07:00,0.0,True,333.16
GOOG,2026-09-11,7,open_after,2026-09-11 07:00:00-07:00,0.0,True,335.89
GOOG,2026-09-11,7,close_before,2026-09-11 07:00:00-07:00,0.0,True,335.92
GOOG,2026-09-11,8,open_after,2026-09-11 08:00:00-07:00,0.0,True,337.32
GOOG,2026-09-11,8,close_before,2026-09-11 08:00:00-07:00,0.0,True,337.32
GOOG,2026-09-11,9,open_after,2026-09-11 09:00:00-07:00,0.0,True,338.44
GOOG,2026-09-11,9,close_before,2026-09-11 09:00:00-07:00,0.0,True,338.49
GOOG,2026-09-11,10,open_after,2026-09-11 10:00:00-07:00,0.0,True,337.66
GOOG,2026-09-11,10,close_before,2026-09-11 10:00:00-07:00,0.0,True,337.65
GOOG,2026-09-11,11,open_after,2026-09-11 11:00:00-07:00,0.0,True,337.06
GOOG,2026-09-11,11,close_before,2026-09-11 11:00:00-07:00,0.0,True,337.08
GOOG,2026-09-11,12,open_after,2026-09-11 12:00:00-07:00,0.0,True,335.86
GOOG,2026-09-11,12,close_before,2026-09-11 12:00:00-07:00,0.0,True,335.85
GOOG,2026-09-11,13,open_after,2026-09-11 13:00:00-07:00,0.0,True,335.45
GOOG,2026-09-11,13,close_before,2026-09-11 13:00:00-07:00,0.0,True,335.49
GOOG,2026-09-11,14,open_after,2026-09-11 14:02:00-07:00,2.0,True,335.76
GOOG,2026-09-11,14,close_before,2026-09-11 13:59:00-07:00,1.0,True,335.83
GOOG,2026-09-11,15,open_after,2026-09-11 15:03:00-07:00,3.0,True,335.7
GOOG,2026-09-11,15,close_before,2026-09-11 15:00:00-07:00,0.0,True,335.7
GOOG,2026-09-11,16,open_after,2026-09-11 16:00:00-07:00,0.0,True,335.39
GOOG,2026-09-11,16,close_before,2026-09-11 16:00:00-07:00,0.0,True,335.4
GOOG,2026-09-11,17,open_after,,,False,
GOOG,2026-09-11,17,close_before,2026-09-11 17:00:00-07:00,0.0,True,335.47
MU,2026-09-08,4,open_after,2026-09-08 04:00:00-07:00,0.0,True,1034.0
MU,2026-09-08,4,close_before,2026-09-08 04:00:00-07:00,0.0,True,1034.22
MU,2026-09-08,5,open_after,2026-09-08 05:00:00-07:00,0.0,True,1025.11
MU,2026-09-08,5,close_before,2026-09-08 05:00:00-07:00,0.0,True,1025.18
MU,2026-09-08,6,open_after,2026-09-08 06:00:00-07:00,0.0,True,1032.89
MU,2026-09-08,6,close_before,2026-09-08 06:00:00-07:00,0.0,True,1032.93
MU,2026-09-08,7,open_after,2026-09-08 07:00:00-07:00,0.0,True,1022.6
MU,2026-09-08,7,close_before,2026-09-08 07:00:00-07:00,0.0,True,1022.51
MU,2026-09-08,8,open_after,2026-09-08 08:00:00-07:00,0.0,True,1016.59
MU,2026-09-08,8,close_before,2026-09-08 08:00:00-07:00,0.0,True,1016.59
MU,2026-09-08,9,open_after,2026-09-08 09:00:00-07:00,0.0,True,1024.38
MU,2026-09-08,9,close_before,2026-09-08 09:00:00-07:00,0.0,True,1024.32
MU,2026-09-08,10,open_after,2026-09-08 10:00:00-07:00,0.0,True,1015.965
MU,2026-09-08,10,close_before,2026-09-08 10:00:00-07:00,0.0,True,1015.93
MU,2026-09-08,11,open_after,2026-09-08 11:00:00-07:00,0.0,True,1016.73
MU,2026-09-08,11,close_before,2026-09-08 11:00:00-07:00,0.0,True,1016.625
MU,2026-09-08,12,open_after,2026-09-08 12:00:00-07:00,0.0,True,1014.31
MU,2026-09-08,12,close_before,2026-09-08 12:00:00-07:00,0.0,True,1014.25
MU,2026-09-08,13,open_after,2026-09-08 13:00:00-07:00,0.0,True,1000.6
MU,2026-09-08,13,close_before,2026-09-08 13:00:00-07:00,0.0,True,1000.6
MU,2026-09-08,14,open_after,2026-09-08 14:00:00-07:00,0.0,True,1004.0
MU,2026-09-08,14,close_before,2026-09-08 14:00:00-07:00,0.0,True,1004.0
MU,2026-09-08,15,open_after,2026-09-08 15:00:00-07:00,0.0,True,1004.29
MU,2026-09-08,15,close_before,2026-09-08 15:00:00-07:00,0.0,True,1004.0
MU,2026-09-08,16,open_after,2026-09-08 16:00:00-07:00,0.0,True,1005.75
MU,2026-09-08,16,close_before,2026-09-08 16:00:00-07:00,0.0,True,1005.75
MU,2026-09-08,17,open_after,,,False,
MU,2026-09-08,17,close_before,2026-09-08 17:00:00-07:00,0.0,True,1001.2
MU,2026-09-09,4,open_after,2026-09-09 04:00:00-07:00,0.0,True,996.02
MU,2026-09-09,4,close_before,2026-09-09 04:00:00-07:00,0.0,True,996.24
MU,2026-09-09,5,open_after,2026-09-09 05:00:00-07:00,0.0,True,997.19
MU,2026-09-09,5,close_before,2026-09-09 05:00:00-07:00,0.0,True,996.93
MU,2026-09-09,6,open_after,2026-09-09 06:00:00-07:00,0.0,True,996.11
MU,2026-09-09,6,close_before,2026-09-09 06:00:00-07:00,0.0,True,996.12
MU,2026-09-09,7,open_after,2026-09-09 07:00:00-07:00,0.0,True,1034.17
MU,2026-09-09,7,close_before,2026-09-09 07:00:00-07:00,0.0,True,1034.14
MU,2026-09-09,8,open_after,2026-09-09 08:00:00-07:00,0.0,True,1034.41
MU,2026-09-09,8,close_before,2026-09-09 08:00:00-07:00,0.0,True,1034.18
MU,2026-09-09,9,open_after,2026-09-09 09:00:00-07:00,0.0,True,1024.07
MU,2026-09-09,9,close_before,2026-09-09 09:00:00-07:00,0.0,True,1024.25
MU,2026-09-09,10,open_after,2026-09-09 10:00:00-07:00,0.0,True,1021.5
MU,2026-09-09,10,close_before,2026-09-09 10:00:00-07:00,0.0,True,1021.5
MU,2026-09-09,11,open_after,2026-09-09 11:00:00-07:00,0.0,True,1023.57
MU,2026-09-09,11,close_before,2026-09-09 11:00:00-07:00,0.0,True,1023.57
MU,2026-09-09,12,open_after,2026-09-09 12:00:00-07:00,0.0,True,1024.1
MU,2026-09-09,12,close_before,2026-09-09 12:00:00-07:00,0.0,True,1024.14
MU,2026-09-09,13,open_after,2026-09-09 13:00:00-07:00,0.0,True,1027.48
MU,2026-09-09,13,close_before,2026-09-09 13:00:00-07:00,0.0,True,1027.48
MU,2026-09-09,14,open_after,2026-09-09 14:00:00-07:00,0.0,True,1026.79
MU,2026-09-09,14,close_before,2026-09-09 14:00:00-07:00,0.0,True,1026.77
MU,2026-09-09,15,open_after,2026-09-09 15:00:00-07:00,0.0,True,1025.58
MU,2026-09-09,15,close_before,2026-09-09 15:00:00-07:00,0.0,True,1025.58
MU,2026-09-09,16,open_after,2026-09-09 16:00:00-07:00,0.0,True,1023.62
MU,2026-09-09,16,close_before,2026-09-09 16:00:00-07:00,0.0,True,1023.51
MU,2026-09-09,17,open_after,,,False,
MU,2026-09-09,17,close_before,2026-09-09 17:00:00-07:00,0.0,True,1026.03
MU,2026-09-10,4,open_after,2026-09-10 04:00:00-07:00,0.0,True,1014.34
MU,2026-09-10,4,close_before,2026-09-10 04:00:00-07:00,0.0,True,1014.0
MU,2026-09-10,5,open_after,2026-09-10 05:00:00-07:00,0.0,True,1008.8
MU,2026-09-10,5,close_before,2026-09-10 05:00:00-07:00,0.0,True,1008.49
MU,2026-09-10,6,open_after,2026-09-10 06:00:00-07:00,0.0,True,998.0
MU,2026-09-10,6,close_before,2026-09-10 06:00:00-07:00,0.0,True,997.79
MU,2026-09-10,7,open_after,2026-09-10 07:00:00-07:00,0.0,True,985.0
MU,2026-09-10,7,close_before,2026-09-10 07:00:00-07:00,0.0,True,985.0
MU,2026-09-10,8,open_after,2026-09-10 08:00:00-07:00,0.0,True,985.57
MU,2026-09-10,8,close_before,2026-09-10 08:00:00-07:00,0.0,True,985.42
MU,2026-09-10,9,open_after,2026-09-10 09:00:00-07:00,0.0,True,983.51
MU,2026-09-10,9,close_before,2026-09-10 09:00:00-07:00,0.0,True,983.52
MU,2026-09-10,10,open_after,2026-09-10 10:00:00-07:00,0.0,True,980.22
MU,2026-09-10,10,close_before,2026-09-10 10:00:00-07:00,0.0,True,980.26
MU,2026-09-10,11,open_after,2026-09-10 11:00:00-07:00,0.0,True,980.75
MU,2026-09-10,11,close_before,2026-09-10 11:00:00-07:00,0.0,True,980.85
MU,2026-09-10,12,open_after,2026-09-10 12:00:00-07:00,0.0,True,982.74
MU,2026-09-10,12,close_before,2026-09-10 12:00:00-07:00,0.0,True,983.02
MU,2026-09-10,13,open_after,2026-09-10 13:00:00-07:00,0.0,True,977.41
MU,2026-09-10,13,close_before,2026-09-10 13:00:00-07:00,0.0,True,980.67
MU,2026-09-10,14,open_after,2026-09-10 14:00:00-07:00,0.0,True,977.7
MU,2026-09-10,14,close_before,2026-09-10 14:00:00-07:00,0.0,True,977.3
MU,2026-09-10,15,open_after,2026-09-10 15:00:00-07:00,0.0,True,978.49
MU,2026-09-10,15,close_before,2026-09-10 15:00:00-07:00,0.0,True,978.41
MU,2026-09-10,16,open_after,2026-09-10 16:00:00-07:00,0.0,True,975.48
MU,2026-09-10,16,close_before,2026-09-10 16:00:00-07:00,0.0,True,975.4
MU,2026-09-10,17,open_after,,,False,
MU,2026-09-10,17,close_before,2026-09-10 17:00:00-07:00,0.0,True,971.4
MU,2026-09-11,4,open_after,2026-09-11 04:00:00-07:00,0.0,True,985.43
MU,2026-09-11,4,close_before,2026-09-11 04:00:00-07:00,0.0,True,985.43
MU,2026-09-11,5,open_after,2026-09-11 05:00:00-07:00,0.0,True,988.0
MU,2026-09-11,5,close_before,2026-09-11 05:00:00-07:00,0.0,True,988.0
MU,2026-09-11,6,open_after,2026-09-11 06:00:00-07:00,0.0,True,994.55
MU,2026-09-11,6,close_before,2026-09-11 06:00:00-07:00,0.0,True,994.25
MU,2026-09-11,7,open_after,2026-09-11 07:00:00-07:00,0.0,True,975.71
MU,2026-09-11,7,close_before,2026-09-11 07:00:00-07:00,0.0,True,975.71
MU,2026-09-11,8,open_after,2026-09-11 08:00:00-07:00,0.0,True,973.685
MU,2026-09-11,8,close_before,2026-09-11 08:00:00-07:00,0.0,True,973.78
MU,2026-09-11,9,open_after,2026-09-11 09:00:00-07:00,0.0,True,979.29
MU,2026-09-11,9,close_before,2026-09-11 09:00:00-07:00,0.0,True,979.35
MU,2026-09-11,10,open_after,2026-09-11 10:00:00-07:00,0.0,True,976.71
MU,2026-09-11,10,close_before,2026-09-11 10:00:00-07:00,0.0,True,976.59
MU,2026-09-11,11,open_after,2026-09-11 11:00:00-07:00,0.0,True,977.175
MU,2026-09-11,11,close_before,2026-09-11 11:00:00-07:00,0.0,True,977.01
MU,2026-09-11,12,open_after,2026-09-11 12:00:00-07:00,0.0,True,974.76
MU,2026-09-11,12,close_before,2026-09-11 12:00:00-07:00,0.0,True,974.68
MU,2026-09-11,13,open_after,2026-09-11 13:00:00-07:00,0.0,True,974.97
MU,2026-09-11,13,close_before,2026-09-11 13:00:00-07:00,0.0,True,974.94
MU,2026-09-11,14,open_after,2026-09-11 14:00:00-07:00,0.0,True,974.84
MU,2026-09-11,14,close_before,2026-09-11 14:00:00-07:00,0.0,True,974.86
MU,2026-09-11,15,open_after,2026-09-11 15:00:00-07:00,0.0,True,974.16
MU,2026-09-11,15,close_before,2026-09-11 15:00:00-07:00,0.0,True,974.28
MU,2026-09-11,16,open_after,2026-09-11 16:01:00-07:00,1.0,True,974.3
MU,2026-09-11,16,close_before,2026-09-11 16:00:00-07:00,0.0,True,974.5
MU,2026-09-11,17,open_after,,,False,
MU,2026-09-11,17,close_before,2026-09-11 17:00:00-07:00,0.0,True,975.39
NVDA,2026-09-08,4,open_after,2026-09-08 04:00:00-07:00,0.0,True,231.19
NVDA,2026-09-08,4,close_before,2026-09-08 04:00:00-07:00,0.0,True,231.18
NVDA,2026-09-08,5,open_after,2026-09-08 05:00:00-07:00,0.0,True,231.69
NVDA,2026-09-08,5,close_before,2026-09-08 05:00:00-07:00,0.0,True,231.66
NVDA,2026-09-08,6,open_after,2026-09-08 06:00:00-07:00,0.0,True,232.23
NVDA,2026-09-08,6,close_before,2026-09-08 06:00:00-07:00,0.0,True,232.24
NVDA,2026-09-08,7,open_after,2026-09-08 07:00:00-07:00,0.0,True,229.57
NVDA,2026-09-08,7,close_before,2026-09-08 07:00:00-07:00,0.0,True,229.61
NVDA,2026-09-08,8,open_after,2026-09-08 08:00:00-07:00,0.0,True,227.055
NVDA,2026-09-08,8,close_before,2026-09-08 08:00:00-07:00,0.0,True,227.05
NVDA,2026-09-08,9,open_after,2026-09-08 09:00:00-07:00,0.0,True,226.27
NVDA,2026-09-08,9,close_before,2026-09-08 09:00:00-07:00,0.0,True,226.26
NVDA,2026-09-08,10,open_after,2026-09-08 10:00:00-07:00,0.0,True,225.75
NVDA,2026-09-08,10,close_before,2026-09-08 10:00:00-07:00,0.0,True,225.75
NVDA,2026-09-08,11,open_after,2026-09-08 11:00:00-07:00,0.0,True,225.765
NVDA,2026-09-08,11,close_before,2026-09-08 11:00:00-07:00,0.0,True,225.77
NVDA,2026-09-08,12,open_after,2026-09-08 12:00:00-07:00,0.0,True,225.675
NVDA,2026-09-08,12,close_before,2026-09-08 12:00:00-07:00,0.0,True,225.675
NVDA,2026-09-08,13,open_after,2026-09-08 13:00:00-07:00,0.0,True,225.79
NVDA,2026-09-08,13,close_before,2026-09-08 13:00:00-07:00,0.0,True,225.79
NVDA,2026-09-08,14,open_after,2026-09-08 14:00:00-07:00,0.0,True,225.76
NVDA,2026-09-08,14,close_before,2026-09-08 14:00:00-07:00,0.0,True,225.75
NVDA,2026-09-08,15,open_after,2026-09-08 15:00:00-07:00,0.0,True,225.57
NVDA,2026-09-08,15,close_before,2026-09-08 15:00:00-07:00,0.0,True,225.6
NVDA,2026-09-08,16,open_after,2026-09-08 16:02:00-07:00,2.0,True,225.98
NVDA,2026-09-08,16,close_before,2026-09-08 15:59:00-07:00,1.0,True,225.95
NVDA,2026-09-08,17,open_after,,,False,
NVDA,2026-09-08,17,close_before,2026-09-08 17:00:00-07:00,0.0,True,225.21
NVDA,2026-09-09,4,open_after,2026-09-09 04:00:00-07:00,0.0,True,224.39
NVDA,2026-09-09,4,close_before,2026-09-09 04:00:00-07:00,0.0,True,224.39
NVDA,2026-09-09,5,open_after,2026-09-09 05:00:00-07:00,0.0,True,224.88
NVDA,2026-09-09,5,close_before,2026-09-09 05:00:00-07:00,0.0,True,224.89
NVDA,2026-09-09,6,open_after,2026-09-09 06:00:00-07:00,0.0,True,224.57
NVDA,2026-09-09,6,close_before,2026-09-09 06:00:00-07:00,0.0,True,224.62
NVDA,2026-09-09,7,open_after,2026-09-09 07:00:00-07:00,0.0,True,224.87
NVDA,2026-09-09,7,close_before,2026-09-09 07:00:00-07:00,0.0,True,224.87
NVDA,2026-09-09,8,open_after,2026-09-09 08:00:00-07:00,0.0,True,224.47
NVDA,2026-09-09,8,close_before,2026-09-09 08:00:00-07:00,0.0,True,224.47
NVDA,2026-09-09,9,open_after,2026-09-09 09:00:00-07:00,0.0,True,224.44
NVDA,2026-09-09,9,close_before,2026-09-09 09:00:00-07:00,0.0,True,224.44
NVDA,2026-09-09,10,open_after,2026-09-09 10:00:00-07:00,0.0,True,224.045
NVDA,2026-09-09,10,close_before,2026-09-09 10:00:00-07:00,0.0,True,224.05
NVDA,2026-09-09,11,open_after,2026-09-09 11:00:00-07:00,0.0,True,224.23
NVDA,2026-09-09,11,close_before,2026-09-09 11:00:00-07:00,0.0,True,224.24
NVDA,2026-09-09,12,open_after,2026-09-09 12:00:00-07:00,0.0,True,223.68
NVDA,2026-09-09,12,close_before,2026-09-09 12:00:00-07:00,0.0,True,223.67
NVDA,2026-09-09,13,open_after,2026-09-09 13:00:00-07:00,0.0,True,223.76
NVDA,2026-09-09,13,close_before,2026-09-09 13:00:00-07:00,0.0,True,223.75
NVDA,2026-09-09,14,open_after,2026-09-09 14:00:00-07:00,0.0,True,223.69
NVDA,2026-09-09,14,close_before,2026-09-09 13:59:00-07:00,1.0,True,223.68
NVDA,2026-09-09,15,open_after,2026-09-09 15:00:00-07:00,0.0,True,223.6
NVDA,2026-09-09,15,close_before,2026-09-09 15:00:00-07:00,0.0,True,223.57
NVDA,2026-09-09,16,open_after,2026-09-09 16:00:00-07:00,0.0,True,223.52
NVDA,2026-09-09,16,close_before,2026-09-09 16:00:00-07:00,0.0,True,223.52
NVDA,2026-09-09,17,open_after,,,False,
NVDA,2026-09-09,17,close_before,2026-09-09 16:57:00-07:00,3.0,True,223.56
NVDA,2026-09-10,4,open_after,2026-09-10 04:00:00-07:00,0.0,True,223.12
NVDA,2026-09-10,4,close_before,2026-09-10 03:58:00-07:00,2.0,True,223.04
NVDA,2026-09-10,5,open_after,2026-09-10 05:00:00-07:00,0.0,True,222.22
NVDA,2026-09-10,5,close_before,2026-09-10 05:00:00-07:00,0.0,True,222.19
NVDA,2026-09-10,6,open_after,2026-09-10 06:00:00-07:00,0.0,True,220.28
NVDA,2026-09-10,6,close_before,2026-09-10 06:00:00-07:00,0.0,True,220.25
NVDA,2026-09-10,7,open_after,2026-09-10 07:00:00-07:00,0.0,True,217.39
NVDA,2026-09-10,7,close_before,2026-09-10 07:00:00-07:00,0.0,True,217.39
NVDA,2026-09-10,8,open_after,2026-09-10 08:00:00-07:00,0.0,True,218.145
NVDA,2026-09-10,8,close_before,2026-09-10 08:00:00-07:00,0.0,True,218.145
NVDA,2026-09-10,9,open_after,2026-09-10 09:00:00-07:00,0.0,True,218.8
NVDA,2026-09-10,9,close_before,2026-09-10 09:00:00-07:00,0.0,True,218.79
NVDA,2026-09-10,10,open_after,2026-09-10 10:00:00-07:00,0.0,True,218.76
NVDA,2026-09-10,10,close_before,2026-09-10 10:00:00-07:00,0.0,True,218.76
NVDA,2026-09-10,11,open_after,2026-09-10 11:00:00-07:00,0.0,True,218.37
NVDA,2026-09-10,11,close_before,2026-09-10 11:00:00-07:00,0.0,True,218.375
NVDA,2026-09-10,12,open_after,2026-09-10 12:00:00-07:00,0.0,True,218.23
NVDA,2026-09-10,12,close_before,2026-09-10 12:00:00-07:00,0.0,True,218.24
NVDA,2026-09-10,13,open_after,2026-09-10 13:00:00-07:00,0.0,True,218.4
NVDA,2026-09-10,13,close_before,2026-09-10 13:00:00-07:00,0.0,True,218.4
NVDA,2026-09-10,14,open_after,2026-09-10 14:00:00-07:00,0.0,True,218.46
NVDA,2026-09-10,14,close_before,2026-09-10 14:00:00-07:00,0.0,True,218.38
NVDA,2026-09-10,15,open_after,2026-09-10 15:00:00-07:00,0.0,True,218.73
NVDA,2026-09-10,15,close_before,2026-09-10 15:00:00-07:00,0.0,True,218.75
NVDA,2026-09-10,16,open_after,2026-09-10 16:00:00-07:00,0.0,True,218.36
NVDA,2026-09-10,16,close_before,2026-09-10 16:00:00-07:00,0.0,True,218.36
NVDA,2026-09-10,17,open_after,,,False,
NVDA,2026-09-10,17,close_before,2026-09-10 17:00:00-07:00,0.0,True,217.79
NVDA,2026-09-11,4,open_after,2026-09-11 04:00:00-07:00,0.0,True,220.15
NVDA,2026-09-11,4,close_before,2026-09-11 04:00:00-07:00,0.0,True,220.16
NVDA,2026-09-11,5,open_after,2026-09-11 05:00:00-07:00,0.0,True,219.66
NVDA,2026-09-11,5,close_before,2026-09-11 05:00:00-07:00,0.0,True,219.59
NVDA,2026-09-11,6,open_after,2026-09-11 06:00:00-07:00,0.0,True,221.28
NVDA,2026-09-11,6,close_before,2026-09-11 06:00:00-07:00,0.0,True,221.3
NVDA,2026-09-11,7,open_after,2026-09-11 07:00:00-07:00,0.0,True,221.62
NVDA,2026-09-11,7,close_before,2026-09-11 07:00:00-07:00,0.0,True,221.61
NVDA,2026-09-11,8,open_after,2026-09-11 08:00:00-07:00,0.0,True,219.47
NVDA,2026-09-11,8,close_before,2026-09-11 08:00:00-07:00,0.0,True,219.47
NVDA,2026-09-11,9,open_after,2026-09-11 09:00:00-07:00,0.0,True,219.68
NVDA,2026-09-11,9,close_before,2026-09-11 09:00:00-07:00,0.0,True,219.7
NVDA,2026-09-11,10,open_after,2026-09-11 10:00:00-07:00,0.0,True,219.11
NVDA,2026-09-11,10,close_before,2026-09-11 10:00:00-07:00,0.0,True,219.11
NVDA,2026-09-11,11,open_after,2026-09-11 11:00:00-07:00,0.0,True,219.14
NVDA,2026-09-11,11,close_before,2026-09-11 11:00:00-07:00,0.0,True,219.15
NVDA,2026-09-11,12,open_after,2026-09-11 12:00:00-07:00,0.0,True,219.34
NVDA,2026-09-11,12,close_before,2026-09-11 12:00:00-07:00,0.0,True,219.34
NVDA,2026-09-11,13,open_after,2026-09-11 13:00:00-07:00,0.0,True,218.17
NVDA,2026-09-11,13,close_before,2026-09-11 13:00:00-07:00,0.0,True,218.18
NVDA,2026-09-11,14,open_after,2026-09-11 14:00:00-07:00,0.0,True,218.39
NVDA,2026-09-11,14,close_before,2026-09-11 14:00:00-07:00,0.0,True,218.38
NVDA,2026-09-11,15,open_after,2026-09-11 15:03:00-07:00,3.0,True,218.35
NVDA,2026-09-11,15,close_before,2026-09-11 15:00:00-07:00,0.0,True,218.37
NVDA,2026-09-11,16,open_after,2026-09-11 16:00:00-07:00,0.0,True,218.22
NVDA,2026-09-11,16,close_before,2026-09-11 16:00:00-07:00,0.0,True,218.22
NVDA,2026-09-11,17,open_after,,,False,
NVDA,2026-09-11,17,close_before,2026-09-11 16:55:00-07:00,5.0,True,218.19
SNDK,2026-09-08,4,open_after,2026-09-08 04:00:00-07:00,0.0,True,1771.99
SNDK,2026-09-08,4,close_before,2026-09-08 04:00:00-07:00,0.0,True,1772.52
SNDK,2026-09-08,5,open_after,2026-09-08 05:00:00-07:00,0.0,True,1747.2
SNDK,2026-09-08,5,close_before,2026-09-08 05:00:00-07:00,0.0,True,1747.26
SNDK,2026-09-08,6,open_after,2026-09-08 06:00:00-07:00,0.0,True,1760.0
SNDK,2026-09-08,6,close_before,2026-09-08 06:00:00-07:00,0.0,True,1760.25
SNDK,2026-09-08,7,open_after,2026-09-08 07:00:00-07:00,0.0,True,1780.61
SNDK,2026-09-08,7,close_before,2026-09-08 07:00:00-07:00,0.0,True,1780.485
SNDK,2026-09-08,8,open_after,2026-09-08 08:00:00-07:00,0.0,True,1779.89
SNDK,2026-09-08,8,close_before,2026-09-08 08:00:00-07:00,0.0,True,1779.44
SNDK,2026-09-08,9,open_after,2026-09-08 09:00:00-07:00,0.0,True,1799.0
SNDK,2026-09-08,9,close_before,2026-09-08 09:00:00-07:00,0.0,True,1799.0
SNDK,2026-09-08,10,open_after,2026-09-08 10:00:00-07:00,0.0,True,1778.905
SNDK,2026-09-08,10,close_before,2026-09-08 10:00:00-07:00,0.0,True,1778.67
SNDK,2026-09-08,11,open_after,2026-09-08 11:00:00-07:00,0.0,True,1789.2
SNDK,2026-09-08,11,close_before,2026-09-08 11:00:00-07:00,0.0,True,1789.0
SNDK,2026-09-08,12,open_after,2026-09-08 12:00:00-07:00,0.0,True,1792.2
SNDK,2026-09-08,12,close_before,2026-09-08 12:00:00-07:00,0.0,True,1791.825
SNDK,2026-09-08,13,open_after,2026-09-08 13:00:00-07:00,0.0,True,1737.99
SNDK,2026-09-08,13,close_before,2026-09-08 13:00:00-07:00,0.0,True,1737.85
SNDK,2026-09-08,14,open_after,2026-09-08 14:00:00-07:00,0.0,True,1745.45
SNDK,2026-09-08,14,close_before,2026-09-08 14:00:00-07:00,0.0,True,1745.4
SNDK,2026-09-08,15,open_after,2026-09-08 15:00:00-07:00,0.0,True,1746.0
SNDK,2026-09-08,15,close_before,2026-09-08 15:00:00-07:00,0.0,True,1747.0
SNDK,2026-09-08,16,open_after,2026-09-08 16:00:00-07:00,0.0,True,1749.23
SNDK,2026-09-08,16,close_before,2026-09-08 16:00:00-07:00,0.0,True,1749.0
SNDK,2026-09-08,17,open_after,,,False,
SNDK,2026-09-08,17,close_before,2026-09-08 17:00:00-07:00,0.0,True,1743.19
SNDK,2026-09-09,4,open_after,2026-09-09 04:00:00-07:00,0.0,True,1732.03
SNDK,2026-09-09,4,close_before,2026-09-09 04:00:00-07:00,0.0,True,1732.03
SNDK,2026-09-09,5,open_after,2026-09-09 05:00:00-07:00,0.0,True,1730.54
SNDK,2026-09-09,5,close_before,2026-09-09 05:00:00-07:00,0.0,True,1730.55
SNDK,2026-09-09,6,open_after,2026-09-09 06:00:00-07:00,0.0,True,1729.3
SNDK,2026-09-09,6,close_before,2026-09-09 06:00:00-07:00,0.0,True,1729.79
SNDK,2026-09-09,7,open_after,2026-09-09 07:00:00-07:00,0.0,True,1791.58
SNDK,2026-09-09,7,close_before,2026-09-09 07:00:00-07:00,0.0,True,1792.0
SNDK,2026-09-09,8,open_after,2026-09-09 08:00:00-07:00,0.0,True,1790.78
SNDK,2026-09-09,8,close_before,2026-09-09 08:00:00-07:00,0.0,True,1790.3
SNDK,2026-09-09,9,open_after,2026-09-09 09:00:00-07:00,0.0,True,1766.38
SNDK,2026-09-09,9,close_before,2026-09-09 09:00:00-07:00,0.0,True,1766.66
SNDK,2026-09-09,10,open_after,2026-09-09 10:00:00-07:00,0.0,True,1777.68
SNDK,2026-09-09,10,close_before,2026-09-09 10:00:00-07:00,0.0,True,1777.84
SNDK,2026-09-09,11,open_after,2026-09-09 11:00:00-07:00,0.0,True,1770.52
SNDK,2026-09-09,11,close_before,2026-09-09 11:00:00-07:00,0.0,True,1770.1
SNDK,2026-09-09,12,open_after,2026-09-09 12:00:00-07:00,0.0,True,1759.9
SNDK,2026-09-09,12,close_before,2026-09-09 12:00:00-07:00,0.0,True,1759.58
SNDK,2026-09-09,13,open_after,2026-09-09 13:00:00-07:00,0.0,True,1764.14
SNDK,2026-09-09,13,close_before,2026-09-09 13:00:00-07:00,0.0,True,1763.97
SNDK,2026-09-09,14,open_after,2026-09-09 14:00:00-07:00,0.0,True,1764.4
SNDK,2026-09-09,14,close_before,2026-09-09 14:00:00-07:00,0.0,True,1764.4
SNDK,2026-09-09,15,open_after,2026-09-09 15:00:00-07:00,0.0,True,1762.31
SNDK,2026-09-09,15,close_before,2026-09-09 15:00:00-07:00,0.0,True,1762.31
SNDK,2026-09-09,16,open_after,2026-09-09 16:00:00-07:00,0.0,True,1759.57
SNDK,2026-09-09,16,close_before,2026-09-09 16:00:00-07:00,0.0,True,1758.5
SNDK,2026-09-09,17,open_after,,,False,
SNDK,2026-09-09,17,close_before,2026-09-09 17:00:00-07:00,0.0,True,1763.55
SNDK,2026-09-10,4,open_after,2026-09-10 04:00:00-07:00,0.0,True,1747.91
SNDK,2026-09-10,4,close_before,2026-09-10 03:59:00-07:00,1.0,True,1748.01
SNDK,2026-09-10,5,open_after,2026-09-10 05:00:00-07:00,0.0,True,1738.0
SNDK,2026-09-10,5,close_before,2026-09-10 05:00:00-07:00,0.0,True,1737.13
SNDK,2026-09-10,6,open_after,2026-09-10 06:00:00-07:00,0.0,True,1718.19
SNDK,2026-09-10,6,close_before,2026-09-10 06:00:00-07:00,0.0,True,1717.32
SNDK,2026-09-10,7,open_after,2026-09-10 07:00:00-07:00,0.0,True,1690.3
SNDK,2026-09-10,7,close_before,2026-09-10 07:00:00-07:00,0.0,True,1690.35
SNDK,2026-09-10,8,open_after,2026-09-10 08:00:00-07:00,0.0,True,1692.84
SNDK,2026-09-10,8,close_before,2026-09-10 08:00:00-07:00,0.0,True,1692.38
SNDK,2026-09-10,9,open_after,2026-09-10 09:00:00-07:00,0.0,True,1698.32
